PGSC0003DMP400042753 PGSC0003DMT400063510 Protein,RecName: Full=Autophagy-related protein 18a; Short=AtATG18a; AltName: Full=Protein PEROXISOME UNUSUAL POSITIONING 2 [Arabidopsis thaliana],Q93VB2,Cytoplasm, The PI(3 5)P2 regulatory complex regulates both the synthesis and turnover of phosphatidylinositol 3 5-bisphosphate (PtdIns(3 5)P2). Required for autophagy by autophagosome formation during nutrient deprivation  senescence and under abiotic stresses  including oxidative  high salt and osmotic stress conditions. Cooperates with jasmonate- and WRKY33-mediated signaling pathways in the regulation of plant defense responses to necrotrophic pathogens, Autophagy,0,38428,32721,,,
PGSC0003DMP400025769 PGSC0003DMT400037918 Protein,RecName: Full=Glutathione S-transferase; AltName: Full=25 kDa auxin-binding protein; AltName: Full=GST class-phi [Hyoscyamus muticus],P46423,Subcellular location information not found., Conjugation of reduced glutathione to a wide number of exogenous and endogenous hydrophobic electrophiles, Auxin signaling pathway,12766000,71687000,35652000,,,
PGSC0003DMP400052850 PGSC0003DMT400078068 Protein,RecName: Full=ERBB-3 BINDING PROTEIN 1; Short=StEBP1 [Solanum tuberosum],M1CZC0,Nucleus, Binds RNA. Associates with 28S  18S and 5.8S mature rRNAs  several rRNA precursors and probably U3 small nucleolar RNA. May be involved in regulation of intermediate and late steps of rRNA processing. May be involved in ribosome assembly (By similarity). Required for expression of cell cycle genes such as CYCD3-1  RNR2A and CDKB1-1. Promotes  in a dose- and auxin-dependent manner  organ growth by stimulating both cell proliferation and expansion  via the regulation of RBR1 levels (PubMed:17024182), Auxin signaling pathway,15820000,24347000,22023000,,,
PGSC0003DMP400022472 PGSC0003DMT400033027 Protein,RecName: Full=Allene oxide cyclase; chloroplastic; Short=OsAOC; Flags: Precursor [Oryza sativa Indica Group] >sp|Q75KD7.1| RecName: Full=Allene oxide cyclase; chloroplastic; Short=OsAOC; AltName: Full=Protein COLEOPTILE PHOTOMORPHOGENESIS 2; AltName: Full=Protein HEBIBA; Flags: Precursor [Oryza sativa Japonica Group],A2XID3,Plastid  chloroplast, Involved in the production of 12-oxo-phytodienoic acid (OPDA)  a precursor of jasmonic acid (JA). Required for the production of JA in response to wounding. Necessary for flower and coleoptile development regulation by light  including blue (BL)  red (RL) and far red (FR) lights. Involved in the auxin-mediated signaling pathway leading to growth stimulation. Essential for photodestruction of phyA upon activation by RL and FR. Implicated in responses to salt stress (NaCl), Auxin signaling pathway,6442200,28784000,12520000,,,
PGSC0003DMP400046438 PGSC0003DMT400068726 Protein,RecName: Full=SKP1-like protein 1B; AltName: Full=SKP1-like 2; AltName: Full=UFO-binding protein 2 [Arabidopsis thaliana],Q9FHW7,Nucleus, Involved in ubiquitination and subsequent proteasomal degradation of target proteins. Together with CUL1  RBX1 and a F-box protein  it forms a SCF E3 ubiquitin ligase complex. The functional specificity of this complex depends on the type of F-box protein. In the SCF complex  it serves as an adapter that links the F-box protein to CUL1. SCF(UFO) is required for vegetative and floral organ development as well as for male gametogenesis. SCF(TIR1) is involved in auxin signaling pathway. SCF(COI1) regulates responses to jasmonates. SCF(EID1) and SCF(AFR) are implicated in phytochrome A light signaling. SCF(ADO1)  SCF(ADO2)  SCF(ADO3) are related to the circadian clock. SCF(ORE9) seems to be involved in senescence. SCF(EBF1/EBF2) may regulate ethylene signaling. Plays a role during embryogenesis and early postembryonic development  especially during cell elongation and division. Contributes to the correct chromosome segregation during tetrad formation, Auxin signaling pathway,10116000,15639000,8083500,,,
PGSC0003DMP400026071 PGSC0003DMT400038385 Protein,RecName: Full=SKP1-like protein 1A; Short=SKP1-like 1; AltName: Full=UFO-binding protein 1 [Arabidopsis thaliana],Q39255,Nucleus, Involved in ubiquitination and subsequent proteasomal degradation of target proteins. Together with CUL1  RBX1 and a F-box protein  it forms a SCF E3 ubiquitin ligase complex. The functional specificity of this complex depends on the type of F-box protein. In the SCF complex  it serves as an adapter that links the F-box protein to CUL1. SCF(UFO) is required for vegetative and floral organ development as well as for male gametogenesis. SCF(TIR1) is involved in auxin signaling pathway. SCF(COI1) regulates responses to jasmonates. SCF(EID1) and SCF(AFR) are implicated in phytochrome A light signaling. SCF(ADO1)  SCF(ADO2)  SCF(ADO3) are related to the circadian clock. SCF(ORE9) seems to be involved in senescence. SCF(EBF1/EBF2) may regulate ethylene signaling. Plays a role during embryogenesis and early postembryonic development  especially during cell elongation and division. Contributes to the correct chromosome segregation during tetrad formation, Auxin signaling pathway,4466600,1919800,3413300,,,
PGSC0003DMP400035696 PGSC0003DMT400052940 Protein,RecName: Full=ERBB-3 BINDING PROTEIN 1; Short=StEBP1 [Solanum tuberosum],M1CZC0,Nucleus, Binds RNA. Associates with 28S  18S and 5.8S mature rRNAs  several rRNA precursors and probably U3 small nucleolar RNA. May be involved in regulation of intermediate and late steps of rRNA processing. May be involved in ribosome assembly (By similarity). Required for expression of cell cycle genes such as CYCD3-1  RNR2A and CDKB1-1. Promotes  in a dose- and auxin-dependent manner  organ growth by stimulating both cell proliferation and expansion  via the regulation of RBR1 levels (PubMed:17024182), Auxin signaling pathway,141430,177590,519860,,,
PGSC0003DMP400005586 PGSC0003DMT400008036 Protein,RecName: Full=RAF-like serine/threonine-protein kinase PRAF; AltName: Full=Protein PHOTOSYNTHESIS-RELATED RAF; Short=MpPRAF [Marchantia polymorpha],A0A2R6XIK6,Cytoplasm, RAF-like protein kinase acting as a central mediator of a fast response pathway to auxin involving proteins phosphorylation  and leading to rapid cellular responses including membrane depolarization and cytoplasmic streaming (PubMed:38128538). Required for general growth and developmental process (PubMed:31851335  PubMed:38128538). Photosynthesis signaling kinase involved in the regulation of the sucrose metabolism involving PGM1 (PubMed:31851335). Necessary for optimal chloroplast electron transport rate (ETR) (PubMed:31851335), Auxin signaling pathway,718440,534000,325530,,,
PGSC0003DMP400018472 PGSC0003DMT400027083 Protein,RecName: Full=RAF-like serine/threonine-protein kinase PRAF; AltName: Full=Protein PHOTOSYNTHESIS-RELATED RAF; Short=MpPRAF [Marchantia polymorpha],A0A2R6XIK6,Cytoplasm, RAF-like protein kinase acting as a central mediator of a fast response pathway to auxin involving proteins phosphorylation  and leading to rapid cellular responses including membrane depolarization and cytoplasmic streaming (PubMed:38128538). Required for general growth and developmental process (PubMed:31851335  PubMed:38128538). Photosynthesis signaling kinase involved in the regulation of the sucrose metabolism involving PGM1 (PubMed:31851335). Necessary for optimal chloroplast electron transport rate (ETR) (PubMed:31851335), Auxin signaling pathway,86545,103430,188780,,,
PGSC0003DMP400017953 PGSC0003DMT400026289 Protein,RecName: Full=Cysteine protease inhibitor 8; AltName: Full=PCPI-8; Short=Pcpi8; Flags: Precursor [Solanum tuberosum],O24384,Vacuole, Inhibitor of cysteine proteases. May protect the plant by inhibiting proteases of invading organisms, Biological process not found.,20253000000,19620000000,18709000000,,,
PGSC0003DMP400017944 PGSC0003DMT400026276 Protein,RecName: Full=Cysteine protease inhibitor 1; AltName: Full=P340; AltName: Full=P34021; AltName: Full=PCPI 8.3; Flags: Precursor [Solanum tuberosum],P20347,Vacuole, Potent inhibitor of cathepsin l (cysteine protease). Does not inhibit trypsin or chymotrypsin (serine proteases). May protect the plant by inhibiting proteases of invading organisms, Biological process not found.,11786000000,11658000000,13568000000,,,
PGSC0003DMP400017933 PGSC0003DMT400026257 Protein,RecName: Full=Serine protease inhibitor 7; AltName: Full=PIGEN1; Short=PIG; AltName: Full=STPIA; AltName: Full=STPIB; AltName: Full=pF4; AltName: Full=pKEN14-28; AltName: Allergen=Sola t 4; Flags: Precursor [Solanum tuberosum],P30941,Vacuole, Inhibitor of trypsin (serine protease). May protect the plant by inhibiting proteases of invading organisms (By similarity), Biological process not found.,8165300000,9030900000,5717600000,,,
PGSC0003DMP400016822 PGSC0003DMT400024598 Protein,RecName: Full=Aspartic protease inhibitor 8; Short=API; Short=API-8; Short=PI-8; Short=pi8; AltName: Full=Cathepsin D inhibitor; Flags: Precursor [Solanum tuberosum],P17979,Vacuole, Inhibitor of cathepsin D (aspartic protease) and trypsin (serine protease). May protect the plant by inhibiting proteases of invading organisms, Biological process not found.,4922700000,3983700000,2471800000,,,
PGSC0003DMP400017946 PGSC0003DMT400026280 Protein,RecName: Full=Miraculin; Short=MIR; Flags: Precursor [Synsepalum dulcificum],P13087,Subcellular location information not found., Miraculin has the property of modifying a sour taste into a sweet taste. This alteration of taste perception persists for many minutes, Biological process not found.,1150400000,882500000,1101500000,,,
PGSC0003DMP400030948 PGSC0003DMT400045665 Protein,RecName: Full=Annexin Gh1; Short=Anx(Gh1) [Gossypium hirsutum],P93157,Membrane, Binds to phospholipid vesicles in a calcium-dependent manner in vitro (PubMed:16331990  PubMed:18441010). Prefers phosphatidyl-serine containing membranes. May have a role in the membrane cytoskeleton scaffolding or exocytotic processes (PubMed:16331990). May be involved in oxidative stress response (Probable), Biological process not found.,485050000,570840000,656560000,,,
PGSC0003DMP400011773 PGSC0003DMT400017058 Protein,RecName: Full=Abscisic stress-ripening protein 1 [Solanum lycopersicum],Q08655,Nucleus, Function information not found., Biological process not found.,593780000,546400000,553610000,,,
PGSC0003DMP400001384 PGSC0003DMT400001879 Protein,RecName: Full=Glycine-rich RNA-binding protein GRP1A [Sinapis alba],P49310,Nucleus, May play a general role in circadian phenomena associated with meristematic tissue, Biological process not found.,281820000,327660000,272360000,,,
PGSC0003DMP400022014 PGSC0003DMT400032400 Protein,RecName: Full=Proton pump-interactor 1 [Arabidopsis thaliana],O23144,Cell membrane, Promotes AHA1 plasma membrane ATPase activity by binding to a site different from the 14-3-3 binding site, Biological process not found.,238030000,264770000,238650000,,,
PGSC0003DMP400023600 PGSC0003DMT400034699 Protein,RecName: Full=UTP--glucose-1-phosphate uridylyltransferase; AltName: Full=UDP-glucose pyrophosphorylase; Short=UDPGP; Short=UGPase [Solanum tuberosum],P19595,Cytoplasm, Plays a central role as a glucosyl donor in cellular metabolic pathways, Biological process not found.,154040000,194880000,209690000,,,
PGSC0003DMP400040423 PGSC0003DMT400060096 Protein,RecName: Full=Probable histone H2B.1 [Medicago truncatula],Q1S9I9,Nucleus, Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin  limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation  DNA repair  DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones  also called histone code  and nucleosome remodeling, Biological process not found.,185140000,187310000,205290000,,,
PGSC0003DMP400044317 PGSC0003DMT400065689 Protein,RecName: Full=Small ribosomal subunit protein uS13z/uS13y/uS13x; AltName: Full=40S ribosomal protein S18 [Arabidopsis thaliana],P34788,Cytoplasm, Located at the top of the head of the 40S subunit  it contacts several helices of the 18S rRNA, Biological process not found.,78244000,161170000,155990000,,,
PGSC0003DMP400002952 PGSC0003DMT400004125 Protein,RecName: Full=Peptidyl-prolyl cis-trans isomerase; Short=PPIase; AltName: Full=Cyclophilin; AltName: Full=Cyclosporin A-binding protein; AltName: Full=Rotamase [Solanum lycopersicum],P21568,Cytoplasm, PPIases accelerate the folding of proteins (PubMed:1702215). It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides (PubMed:1702215), Biological process not found.,152500000,109790000,148040000,,,
PGSC0003DMP400031125 PGSC0003DMT400045932 Protein,RecName: Full=Small ribosomal subunit protein uS7; AltName: Full=40S ribosomal protein S5 [Cicer arietinum],O65731,Subcellular location information not found., Function information not found., Biological process not found.,91839000,94452000,140820000,,,
PGSC0003DMP400051475 PGSC0003DMT400076016 Protein,RecName: Full=Small ribosomal subunit protein eS6; AltName: Full=40S ribosomal protein S6 [Asparagus officinalis],Q9M3V8,Subcellular location information not found., Component of the 40S small ribosomal subunit (By similarity). Plays an important role in controlling cell growth and proliferation through the selective translation of particular classes of mRNA (By similarity), Biological process not found.,93018000,88026000,129750000,,,
PGSC0003DMP400052673 PGSC0003DMT400077778 Protein,RecName: Full=Kirola; AltName: Allergen=Act d 11 [Actinidia deliciosa],P85524,Subcellular location information not found., Function information not found., Biological process not found.,85127000,93257000,123180000,,,
PGSC0003DMP400035737 PGSC0003DMT400053000 Protein,RecName: Full=Small ribosomal subunit protein eS26y; AltName: Full=40S ribosomal protein S26-1 [Arabidopsis thaliana],P49206,Subcellular location information not found., Function information not found., Biological process not found.,74336000,95545000,117770000,,,
PGSC0003DMP400023230 PGSC0003DMT400034146 Protein,RecName: Full=Putative F-box protein PP2-B12; AltName: Full=Protein PHLOEM PROTEIN 2-LIKE B12; Short=AtPP2-B12 [Arabidopsis thaliana],Q9FLU7,Subcellular location information not found., Function information not found., Biological process not found.,91185000,104450000,115940000,,,
PGSC0003DMP400026740 PGSC0003DMT400039421 Protein,RecName: Full=Large ribosomal subunit protein uL22y; AltName: Full=60S ribosomal protein L17-2 [Arabidopsis thaliana],P51413,Subcellular location information not found., Function information not found., Biological process not found.,6906600,102170000,112500000,,,
PGSC0003DMP400043210 PGSC0003DMT400064117 Protein,RecName: Full=Large ribosomal subunit protein uL3; AltName: Full=60S ribosomal protein L3 [Oryza sativa Japonica Group],P35684,Cytoplasm, The L3 protein is a component of the large subunit of cytoplasmic ribosomes, Biological process not found.,61953000,78760000,106230000,,,
PGSC0003DMP400003358 PGSC0003DMT400004742 Protein,RecName: Full=Annexin D2; AltName: Full=AnnAt2 [Arabidopsis thaliana],Q9XEE2,Cytoplasm  cytosol, May mediate regulated  targeted secretion of Golgi-derived vesicles during seedling development, Biological process not found.,72653000,105700000,105990000,,,
