RecName: Full=Beta-adaptin-like protein C; Short=At-bC-Ad; Short=At-betaC-Ad; AltName: Full=AP complex subunit beta-C; AltName: Full=Adaptor protein complex AP subunit beta-C; AltName: Full=Beta-adaptin C; AltName: Full=Clathrin assembly protein complex beta large chain C [Arabidopsis thaliana],O81742,Golgi apparatus,,,,,,,
RecName: Full=Selenium-binding protein 1; Short=AtSBP1 [Arabidopsis thaliana],O23264,Subcellular location information not found.,,,,,,,
RecName: Full=Proline iminopeptidase; Short=PIP; AltName: Full=Prolyl aminopeptidase; Short=PAP [Aeromonas sobria],P46547,Cytoplasm,,,,,,,
RecName: Full=GDP-mannose 3;5-epimerase 1; Short=GDP-Man 3;5-epimerase 1; AltName: Full=OsGME-1 [Oryza sativa Japonica Group],A3C4S4,Subcellular location information not found.,,,,,,,
RecName: Full=Phosphoenolpyruvate carboxylase 4; Short=AtPPC4; Short=PEPC 4; Short=PEPCase 4 [Arabidopsis thaliana],Q8GVE8,Cytoplasm,,,,,,,
RecName: Full=Eukaryotic translation initiation factor 3 subunit D; Short=eIF3d; AltName: Full=Eukaryotic translation initiation factor 3 subunit 7; AltName: Full=eIF-3-zeta; AltName: Full=p66 [Arabidopsis thaliana],P56820,Cytoplasm,,,,,,,
RecName: Full=Ribose-phosphate pyrophosphokinase 2; chloroplastic; AltName: Full=PRS II; AltName: Full=Phosphoribosyl pyrophosphate synthase 2; Flags: Precursor [Arabidopsis thaliana],Q42583,Plastid, chloroplast,,,,,,
RecName: Full=HMG-Y-related protein A; Short=AtHMGA; AltName: Full=High mobility group A protein [Arabidopsis thaliana],Q43386,Nucleus,,,,,,,
RecName: Full=Mitochondrial dicarboxylate/tricarboxylate transporter DTC; AltName: Full=Dicarboxylate/tricarboxylate carrier [Arabidopsis thaliana],Q9C5M0,Mitochondrion inner membrane,,,,,,,
RecName: Full=Transketolase; chloroplastic; Short=TK; Flags: Precursor [Solanum tuberosum],Q43848,Plastid, chloroplast thylakoid membrane,,,,,,
RecName: Full=Protein TolB homolog; Flags: Precursor [Chlorobaculum tepidum TLS],Q8KEQ0,Periplasm,,,,,,,
RecName: Full=Gamma carbonic anhydrase 2; mitochondrial; Short=AtCA2; Short=GAMMA CA2; AltName: Full=Transcription factor APFI; Flags: Precursor [Arabidopsis thaliana],Q9C6B3,Mitochondrion membrane,,,,,,,
RecName: Full=Ornithine transcarbamylase; chloroplastic; Short=OTCase; AltName: Full=Ornithine carbamoyltransferase; chloroplastic; Flags: Precursor [Arabidopsis thaliana],O50039,Plastid, chloroplast,,,,,,
RecName: Full=Acetylornithine aminotransferase; mitochondrial; Short=ACOAT; AltName: Full=Acetylornithine transaminase; Short=AOTA; Flags: Precursor [Alnus glutinosa],O04866,Mitochondrion,,,,,,,
RecName: Full=OVARIAN TUMOR DOMAIN-containing deubiquitinating enzyme 2; Short=OTU domain-containing protein 2; AltName: Full=Deubiquitinating enzyme OTU2 [Arabidopsis thaliana],Q9LPT6,Subcellular location information not found.,,,,,,,
RecName: Full=Dehydrin COR47; AltName: Full=Cold-induced COR47 protein [Arabidopsis thaliana],P31168,Subcellular location information not found.,,,,,,,
NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400,,,,,,
RecName: Full=Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase 3; Short=HMG aldolase 3; AltName: Full=Oxaloacetate decarboxylase; Short=OAA decarboxylase; AltName: Full=Regulator of ribonuclease activity homolog 3; AltName: Full=RraA-like protein 3 [Arabidopsis thaliana],Q9FH13,Subcellular location information not found.,,,,,,,
RecName: Full=Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A; Short=PNGase A; AltName: Full=Glycopeptide N-glycosidase; AltName: Full=N-glycanase; Contains: RecName: Full=Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A light chain; AltName: Full=PNGase A small chain; AltName: Full=PNGase A subunit B; Contains: RecName: Full=Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A heavy chain; AltName: Full=PNGase A large chain; Short=PNGase A subunit A [Prunus dulcis],P81898,Subcellular location information not found.,,,,,,,
RecName: Full=Small ribosomal subunit protein eS4; AltName: Full=40S ribosomal protein S4 [Solanum tuberosum],P46300,Cytoplasm,,,,,,,
RecName: Full=Peroxidase 12; Short=Atperox P12; AltName: Full=ATP4a; AltName: Full=PRXR6; Flags: Precursor [Arabidopsis thaliana],Q96520,Secreted,,,,,,,
RecName: Full=Inosine-5'-monophosphate dehydrogenase 2; Short=IMP dehydrogenase 2; Short=IMPD 2; Short=IMPDH 2 [Arabidopsis thaliana],Q9SA34,Cytoplasm,,,,,,,
RecName: Full=Importin subunit alpha-2; Short=IMPa-2 [Arabidopsis thaliana],F4JL11,Nucleus envelope,,,,,,,
RecName: Full=Probable alpha-galactosidase B; AltName: Full=Melibiase B; Flags: Precursor [Aspergillus fumigatus Af293],Q4WE86,Secreted,,,,,,,
RecName: Full=Protein DJ-1 homolog D; Short=AtDJ1D; AltName: Full=Lactoylglutathione lyase DJ1D [Arabidopsis thaliana],Q9M8R4,Subcellular location information not found.,,,,,,,
RecName: Full=Heterogeneous nuclear ribonucleoprotein 1; Short=hnRNP1 [Arabidopsis thaliana],Q8W034,Nucleus,,,,,,,
RecName: Full=Plasma membrane ATPase 4; AltName: Full=Proton pump 4 [Nicotiana plumbaginifolia],Q03194,Cell membrane,,,,,,,
RecName: Full=Peptidyl-prolyl cis-trans isomerase FKBP12; Short=PPIase FKBP12; AltName: Full=12 kDa FK506-binding protein; Short=12 kDa FKBP; AltName: Full=FK506-binding protein 12; Short=VfFKBP12; AltName: Full=FKBP-12; AltName: Full=Immunophilin FKBP12; AltName: Full=Rotamase [Vicia faba],O04287,Cytoplasm,,,,,,,
RecName: Full=Alpha-L-fucosidase 1; AltName: Full=Alpha-1;3/4-fucosidase; Short=AtFUC1; AltName: Full=Alpha-L-fucoside fucohydrolase; Flags: Precursor [Arabidopsis thaliana],Q8GW72,Secreted, extracellular space,,,,,,
RecName: Full=Methionine--tRNA ligase; cytoplasmic; AltName: Full=Methionyl-tRNA synthetase; Short=MetRS [Arabidopsis thaliana],Q9SVN5,Cytoplasm, cytosol,,,,,,
RecName: Full=TPR repeat-containing thioredoxin TDX; AltName: Full=HSP70-interacting protein 2; Short=AtHIP2; AltName: Full=Tetratricoredoxin; Short=AtTDX [Arabidopsis thaliana],Q8VWG7,Subcellular location information not found.,,,,,,,
RecName: Full=Importin subunit alpha; AltName: Full=Karyopherin subunit alpha; Short=KAP alpha [Solanum lycopersicum],O22478,Cytoplasm,,,,,,,
RecName: Full=Mitochondrial outer membrane protein porin of 34 kDa; AltName: Full=POM 34; AltName: Full=Voltage-dependent anion-selective channel protein; Short=VDAC [Solanum tuberosum],P42055,Mitochondrion outer membrane,,,,,,,
RecName: Full=ATP-citrate synthase beta chain protein 2; Short=ATP-citrate synthase B-2; AltName: Full=ATP-citrate lyase B-2; AltName: Full=Citrate cleavage enzyme B-2 [Arabidopsis thaliana],Q9FGX1,Cytoplasm, cytosol,,,,,,
RecName: Full=L-ascorbate oxidase homolog; Flags: Precursor [Brassica napus],Q00624,Secreted,,,,,,,
RecName: Full=Gamma carbonic anhydrase 1; mitochondrial; Short=AtCA1; Short=GAMMA CA1; Flags: Precursor [Arabidopsis thaliana],Q9FWR5,Mitochondrion membrane,,,,,,,
RecName: Full=Malate dehydrogenase; mitochondrial; AltName: Allergen=Citr l MDH; Flags: Precursor [Citrullus lanatus],P17783,Mitochondrion matrix,,,,,,,
RecName: Full=Succinate dehydrogenase subunit 6; mitochondrial [Arabidopsis thaliana],Q941A6,Mitochondrion inner membrane,,,,,,,
RecName: Full=Dormancy-associated protein 1; Short=AtDRM1; AltName: Full=Dormancy-associated protein-like 1; Short=AtDYL1 [Arabidopsis thaliana],B9DGG8,Subcellular location information not found.,,,,,,,
RecName: Full=Importin-5; Short=Imp5; AltName: Full=Importin subunit beta-3; AltName: Full=Karyopherin beta-3; AltName: Full=Ran-binding protein 5; Short=RanBP5 [Homo sapiens],O00410,Cytoplasm,,,,,,,
RecName: Full=Patellin-3 [Arabidopsis thaliana],Q56Z59,Membrane,,,,,,,
RecName: Full=Protein CREG2; AltName: Full=Cellular repressor of E1A-stimulated genes 2; Flags: Precursor [Mus musculus],Q8BGC9,Secreted,,,,,,,
RecName: Full=Large ribosomal subunit protein eL6; AltName: Full=60S ribosomal protein L6; AltName: Full=YL16-like [Mesembryanthemum crystallinum],P34091,Subcellular location information not found.,,,,,,,
RecName: Full=Subtilisin-like protease SBT1.4; AltName: Full=Subtilase subfamily 1 member 4; Short=AtSBT1.4; Flags: Precursor [Arabidopsis thaliana],Q9LVJ1,Secreted,,,,,,,
RecName: Full=Phosphoribosylformylglycinamidine cyclo-ligase; chloroplastic/mitochondrial; AltName: Full=AIR synthase; Short=AIRS; AltName: Full=Phosphoribosyl-aminoimidazole synthetase; AltName: Full=VUpur5; Flags: Precursor [Vigna unguiculata],P52424,Plastid, chloroplast,,,,,,
RecName: Full=Leucine--tRNA ligase; cytoplasmic; AltName: Full=Leucyl-tRNA synthetase; Short=LeuRS [Arabidopsis thaliana],F4I116,Cytoplasm, cytosol,,,,,,
RecName: Full=Peroxisomal acyl-coenzyme A oxidase 1; Short=AOX 1; AltName: Full=Long-chain acyl-CoA oxidase; Short=AtCX1 [Arabidopsis thaliana],O65202,Peroxisome,,,,,,,
RecName: Full=Diphosphomevalonate decarboxylase 2; Short=Mevalonate-5-pyrophosphate decarboxylase; Short=PgMVD [Panax ginseng],F8QQQ7,Peroxisome,,,,,,,
RecName: Full=Protein disulfide isomerase-like 2-3; Short=OsPDIL2-3; AltName: Full=Protein disulfide isomerase-like 5-1; Short=OsPDIL5-1; Flags: Precursor [Oryza sativa Japonica Group],Q67UF5,Endoplasmic reticulum lumen,,,,,,,
RecName: Full=Eukaryotic translation initiation factor 3 subunit B; Short=eIF3b; AltName: Full=eIF-3-eta; AltName: Full=eIF3 p110 [Nicotiana tabacum],P56821,Cytoplasm,,,,,,,
RecName: Full=Peroxidase 17; Short=Atperox P17; AltName: Full=ATP25a; Flags: Precursor [Arabidopsis thaliana],Q9SJZ2,Secreted,,,,,,,
RecName: Full=Beta-glucosidase BoGH3B; AltName: Full=Glycosyl hydrolase family protein 3B; Short=BoGH3B; Flags: Precursor [Bacteroides ovatus ATCC 8483],A7LXU3,Periplasm,,,,,,,
RecName: Full=Peroxiredoxin-2F; mitochondrial; AltName: Full=Glutaredoxin-dependent peroxiredoxin; AltName: Full=Peroxiredoxin IIF; AltName: Full=Thioredoxin peroxidase 2F; Flags: Precursor [Oryza sativa Japonica Group],Q9SDD6,Mitochondrion matrix,,,,,,,
RecName: Full=Epoxide hydrolase 2; Short=SgEPH2; AltName: Full=24;25-dihydroxycucurbitadienol synthase EPH2 [Siraitia grosvenorii],P0DO69,Subcellular location information not found.,,,,,,,
RecName: Full=Peroxiredoxin-2E-2; chloroplastic; AltName: Full=Glutaredoxin-dependent peroxiredoxin; AltName: Full=Peroxiredoxin IIE-2; AltName: Full=Thioredoxin peroxidase 2E-2; Flags: Precursor [Oryza sativa Japonica Group],Q7F8S5,Plastid, chloroplast stroma,,,,,,
RecName: Full=NAD-dependent malic enzyme 59 kDa isoform; mitochondrial; Short=NAD-ME; Flags: Precursor [Solanum tuberosum],P37225,Mitochondrion matrix,,,,,,,
RecName: Full=Hydroxymethylglutaryl-CoA lyase; mitochondrial; Short=HL; Short=HMG-CoA lyase; AltName: Full=3-hydroxy-3-methylglutarate-CoA lyase [Arabidopsis thaliana],O81027,Mitochondrion matrix,,,,,,,
RecName: Full=26S proteasome regulatory subunit 6A homolog; AltName: Full=LEMA-1; AltName: Full=Mg(2+)-dependent ATPase 1; AltName: Full=Tat-binding protein homolog 1; Short=TBP-1 [Solanum lycopersicum],P54776,Cytoplasm,,,,,,,
RecName: Full=Heat shock 70 kDa protein [Glycine max],P26413,Subcellular location information not found.,,,,,,,
RecName: Full=3-hydroxyisobutyryl-CoA hydrolase-like protein 5 [Arabidopsis thaliana],Q9SHJ8,Subcellular location information not found.,,,,,,,
RecName: Full=V-type proton ATPase subunit D; Short=V-ATPase subunit D; AltName: Full=Vacuolar H(+)-ATPase subunit D; AltName: Full=Vacuolar proton pump subunit D [Arabidopsis thaliana],Q9XGM1,Vacuole membrane,,,,,,,
RecName: Full=Protein HEAT STRESS TOLERANT DWD 1 [Arabidopsis thaliana],Q9ZUN8,Subcellular location information not found.,,,,,,,
RecName: Full=Probable 26S proteasome non-ATPase regulatory subunit 3; Short=26S proteasome subunit S3; AltName: Full=26S proteasome regulatory subunit RPN3; AltName: Full=Nuclear antigen 21D7 [Nicotiana tabacum],P93768,Nucleus,,,,,,,
RecName: Full=Coatomer subunit beta'-2; AltName: Full=Beta'-coat protein 2; Short=Beta'-COP 2 [Arabidopsis thaliana],Q9C827,Cytoplasm,,,,,,,
RecName: Full=26S proteasome non-ATPase regulatory subunit 4 homolog; AltName: Full=26S proteasome regulatory subunit RPN10; Short=OsRPN10; AltName: Full=26S proteasome regulatory subunit S5a homolog; Short=OsS5a [Oryza sativa Japonica Group],O82143,Subcellular location information not found.,,,,,,,
RecName: Full=Anaerobic nitrite reductase HBII; AltName: Full=Hemoglobin II; AltName: Full=Hemoglobin-2 [Casuarina glauca],P23244,Cytoplasm,,,,,,,
RecName: Full=Cytochrome b5 isoform E; Short=AtCb5-E; AltName: Full=Cytochrome b5 isoform 1; AltName: Full=Cytochrome b5 isoform A; Short=AtCb5-A [Arabidopsis thaliana],Q42342,Cell membrane,,,,,,,
RecName: Full=DEAD-box ATP-dependent RNA helicase 37 [Arabidopsis thaliana],Q84W89,Subcellular location information not found.,,,,,,,
RecName: Full=Tubulin-folding cofactor A; Short=AtTFCA; Short=CFA; AltName: Full=Protein KIESEL; AltName: Full=TCP1-chaperonin cofactor A; AltName: Full=Tubulin-specific chaperone A [Arabidopsis thaliana],O04350,Subcellular location information not found.,,,,,,,
RecName: Full=Vacuolar-sorting receptor 1; Short=AtVSR1; AltName: Full=BP80-like protein b; Short=AtBP80b; AltName: Full=Epidermal growth factor receptor-like protein 1; Short=AtELP; Short=AtELP1; AltName: Full=Spot 3 protein; Flags: Precursor [Arabidopsis thaliana],P93026,Membrane,,,,,,,
RecName: Full=Phospho-2-dehydro-3-deoxyheptonate aldolase 1; chloroplastic; AltName: Full=3-deoxy-D-arabino-heptulosonate 7-phosphate synthase 1; AltName: Full=DAHP synthase 1; AltName: Full=Phospho-2-keto-3-deoxyheptonate aldolase 1; Flags: Precursor [Solanum tuberosum],P21357,Plastid, chloroplast,,,,,,
RecName: Full=Universal stress protein A-like protein [Arabidopsis thaliana],Q8LGG8,Subcellular location information not found.,,,,,,,
RecName: Full=26S proteasome non-ATPase regulatory subunit 11 homolog; AltName: Full=19S proteosome subunit 9; Short=AtS9; AltName: Full=26S proteasome regulatory subunit RPN6; Short=AtRPN6; AltName: Full=26S proteasome regulatory subunit S9 homolog [Arabidopsis thaliana],Q9LP45,Subcellular location information not found.,,,,,,,
RecName: Full=Pyruvate kinase 2; cytosolic; Short=OsPK2 [Oryza sativa Indica Group] >sp|Q2QXR8.1| RecName: Full=Pyruvate kinase 2; cytosolic; Short=OsPK2 [Oryza sativa Japonica Group],B8BM17,Cytoplasm, cytosol,,,,,,
RecName: Full=Sucrose synthase 2; AltName: Full=Sucrose-UDP glucosyltransferase 2 [Pisum sativum],O24301,Subcellular location information not found.,,,,,,,
RecName: Full=Glucose-6-phosphate isomerase 1; chloroplastic; Short=GPI 1; AltName: Full=Phosphoglucose isomerase 1; Short=PGI 1; AltName: Full=Phosphohexose isomerase; Short=PHI; Flags: Precursor [Arabidopsis thaliana],Q8H103,Plastid, chloroplast stroma,,,,,,
RecName: Full=Glycine-rich protein 2 [Nicotiana sylvestris],P27484,Subcellular location information not found.,,,,,,,
RecName: Full=DEK domain-containing chromatin-associated protein 3; Short=At-DEK3; Short=AtDEK-3; Short=Protein DEK 3 [Arabidopsis thaliana],Q9SUA1,Nucleus,,,,,,,
RecName: Full=RNA-binding protein Y14; Short=AtY14; AltName: Full=RNA-binding protein 8A [Arabidopsis thaliana],F4I9J7,Nucleus, nucleolus,,,,,,
RecName: Full=Imidazole glycerol phosphate synthase hisHF; chloroplastic; Short=IGP synthase; Short=IGPS; Short=ImGP synthase; AltName: Full=Protein HISTIDINE BIOSYNTHESIS 4; Includes: RecName: Full=Glutaminase; Includes: RecName: Full=Cyclase; Flags: Precursor [Arabidopsis thaliana],Q9SZ30,Plastid, chloroplast,,,,,,
RecName: Full=D-lactate dehydrogenase [cytochrome]; mitochondrial; Short=AtD-LDH; AltName: Full=D-lactate ferricytochrome C oxidoreductase; AltName: Full=Glycolate dehydrogenase; Flags: Precursor [Arabidopsis thaliana],Q94AX4,Mitochondrion,,,,,,,
RecName: Full=Glycerophosphodiester phosphodiesterase GDPDL4; AltName: Full=Glycerophosphodiester phosphodiesterase-like 4; Short=ATGDPDL4; AltName: Full=Glycerophosphodiesterase-like 1; AltName: Full=Protein SHV3-LIKE 1; Flags: Precursor [Arabidopsis thaliana],Q9FJ62,Cell membrane,,,,,,,
RecName: Full=Elongation factor Tu; chloroplastic; Short=EF-Tu; Flags: Precursor [Nicotiana tabacum] >sp|Q40450.2| RecName: Full=Elongation factor TuA; chloroplastic; Short=EF-TuA; Flags: Precursor [Nicotiana sylvestris],P68158,Plastid, chloroplast,,,,,,
RecName: Full=Erlin-2-B; AltName: Full=Endoplasmic reticulum lipid raft-associated protein 2-B; AltName: Full=Stomatin-prohibitin-flotillin-HflC/K domain-containing protein 2-B; Short=SPFH domain-containing protein 2-B [Xenopus laevis],Q6DKC0,Endoplasmic reticulum membrane,,,,,,,
RecName: Full=26S proteasome regulatory subunit 7 homolog A; AltName: Full=26S proteasome AAA-ATPase subunit RPT1a; AltName: Full=26S proteasome subunit 7 homolog A; AltName: Full=Regulatory particle triple-A ATPase subunit 1a [Arabidopsis thaliana],Q9SSB5,Cytoplasm,,,,,,,
RecName: Full=Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha; chloroplastic; Short=ACCase subunit alpha; Short=Acetyl-CoA carboxylase carboxyltransferase subunit alpha; Flags: Precursor [Arabidopsis thaliana],Q9LD43,Plastid, chloroplast inner membrane,,,,,,
RecName: Full=Nodulin-related protein 1; Short=AtNRP1; AltName: Full=RPS2-interacting protein 11 [Arabidopsis thaliana],Q9ZQ80,Subcellular location information not found.,,,,,,,
RecName: Full=Phosphoinositide phospholipase C 2; AltName: Full=Phosphoinositide phospholipase PLC2; Short=AtPLC2; Short=PI-PLC2 [Arabidopsis thaliana],Q39033,Cell membrane,,,,,,,
RecName: Full=Probable ATP synthase 24 kDa subunit; mitochondrial; Flags: Precursor [Arabidopsis thaliana],Q9SJ12,Mitochondrion,,,,,,,
RecName: Full=Zinc finger CCCH domain-containing protein 14; Short=OsC3H14 [Oryza sativa Japonica Group],Q7F8R0,Subcellular location information not found.,,,,,,,
RecName: Full=H/ACA ribonucleoprotein complex subunit 4; AltName: Full=CBF5 homolog; AltName: Full=Dyskerin; AltName: Full=Nopp-140-associated protein of 57 kDa homolog; Short=AtNAP57; AltName: Full=Nucleolar protein NAP57 homolog [Arabidopsis thaliana],Q9LD90,Nucleus, nucleolus,,,,,,
RecName: Full=Exportin-2; Short=Exp2; AltName: Full=Cellular apoptosis susceptibility protein homolog; AltName: Full=Importin-alpha re-exporter [Arabidopsis thaliana],Q9ZPY7,Cytoplasm,,,,,,,
RecName: Full=T-complex protein 1 subunit beta; Short=TCP-1-beta; AltName: Full=CCT-beta; AltName: Full=Chaperonin CCT2 [Arabidopsis thaliana],Q940P8,Cytoplasm,,,,,,,
RecName: Full=T-complex protein 1 subunit beta; Short=TCP-1-beta; AltName: Full=CCT-beta; AltName: Full=Chaperonin CCT2 [Arabidopsis thaliana],Q940P8,Cytoplasm,,,,,,,
RecName: Full=3-ketoacyl-CoA thiolase 1; peroxisomal; AltName: Full=Acetyl-CoA acyltransferase 1; AltName: Full=Beta-ketothiolase 1; AltName: Full=Peroxisomal 3-oxoacyl-CoA thiolase 1; Flags: Precursor [Arabidopsis thaliana],Q8LF48,Peroxisome,,,,,,,
RecName: Full=2-isopropylmalate synthase B; AltName: Full=Alpha-IPM synthase B; AltName: Full=Alpha-isopropylmalate synthase B [Solanum pennellii],O04974,Subcellular location information not found.,,,,,,,
RecName: Full=Ubiquitin domain-containing protein DSK2b [Arabidopsis thaliana],Q9SII8,Nucleus,,,,,,,
RecName: Full=Large ribosomal subunit protein P2; AltName: Full=60S acidic ribosomal protein P2 [Parthenium argentatum],P41099,Subcellular location information not found.,,,,,,,
RecName: Full=Plant UBX domain-containing protein 3; Short=PUX3; AltName: Full=CDC48-interacting UBX-domain protein 3 [Arabidopsis thaliana],Q9SUG6,Subcellular location information not found.,,,,,,,
RecName: Full=Aminopeptidase P1; Short=LjAPP1 [Lotus japonicus],A0A2Z5GDY5,Nucleus,,,,,,,
RecName: Full=Clathrin light chain 2 [Arabidopsis thaliana],O04209,Cell membrane,,,,,,,
RecName: Full=Glutamyl-tRNA(Gln) amidotransferase subunit A; Short=Glu-ADT subunit A [Sulfurihydrogenibium sp. YO3AOP1],B2V855,Subcellular location information not found.,,,,,,,
RecName: Full=Density-regulated protein homolog [Dictyostelium discoideum],Q54WG0,Subcellular location information not found.,,,,,,,
RecName: Full=Dihydrolipoyl dehydrogenase 2; chloroplastic; Short=ptLPD2; AltName: Full=Dihydrolipoamide dehydrogenase 2; AltName: Full=Protein LIPOAMIDE DEHYDROGENASE 2; AltName: Full=Pyruvate dehydrogenase complex E3 subunit 2; Short=E3-2; Short=PDC-E3 2; Flags: Precursor [Arabidopsis thaliana],F4JLP5,Plastid, chloroplast stroma,,,,,,
RecName: Full=Arginine biosynthesis bifunctional protein ArgJ; chloroplastic; Includes: RecName: Full=Glutamate N-acetyltransferase; Short=GAT; AltName: Full=Ornithine acetyltransferase; Short=OATase; AltName: Full=Ornithine transacetylase; Includes: RecName: Full=Amino-acid acetyltransferase; AltName: Full=N-acetylglutamate synthase; Short=AGS; Contains: RecName: Full=Arginine biosynthesis bifunctional protein ArgJ alpha chain; Contains: RecName: Full=Arginine biosynthesis bifunctional protein ArgJ beta chain; Flags: Precursor [Ricinus communis],B9SZB6,Plastid, chloroplast,,,,,,
RecName: Full=Hexokinase-2; chloroplastic; AltName: Full=NtHxK2; Flags: Precursor [Nicotiana tabacum],Q6Q8A5,Plastid, chloroplast stroma,,,,,,
RecName: Full=Small ribosomal subunit protein eS8; AltName: Full=40S ribosomal protein S8 [Zea mays],Q08069,Subcellular location information not found.,,,,,,,
RecName: Full=Glycine-rich RNA-binding protein RZ1A; Short=AtRZ-1a [Arabidopsis thaliana],Q9LIN3,Nucleus,,,,,,,
RecName: Full=AP-4 complex subunit mu; AltName: Full=Adaptor protein complex AP-4 subunit mu; AltName: Full=Adaptor protein-4 mu-adaptin; AltName: Full=Adaptor-related protein complex 4 subunit mu; AltName: Full=At-muC-Ad; AltName: Full=Mu4-adaptin [Arabidopsis thaliana],Q9SB50,Golgi apparatus, trans-Golgi network,,,,,,
RecName: Full=Nicotinate phosphoribosyltransferase 2 [Arabidopsis thaliana],Q84WV8,Subcellular location information not found.,,,,,,,
RecName: Full=Protein transport protein Sec61 subunit alpha; AltName: Full=Secretory 61 complex subunit alpha [Dictyostelium discoideum],Q54XK2,Endoplasmic reticulum membrane,,,,,,,
RecName: Full=Vesicle-associated membrane protein 711; Short=AtVAMP711; AltName: Full=v-SNARE synaptobrevin 7C; Short=AtVAMP7C [Arabidopsis thaliana],O49377,Vacuole membrane,,,,,,,
RecName: Full=Xylulose kinase 2; Short=Atxk-2; Short=Xylulokinase 2; AltName: Full=1-Deoxy-D-Xylulokinase; Short=DXK [Arabidopsis thaliana],Q949W8,Cytoplasm,,,,,,,
RecName: Full=Glycolate oxidase 1; Short=AtGLO1; Short=GOX1; AltName: Full=(S)-2-hydroxy-acid oxidase GLO1; AltName: Full=Short chain alpha-hydroxy acid oxidase GLO1 [Arabidopsis thaliana],Q9LRR9,Peroxisome,,,,,,,
RecName: Full=Protein SSUH2 homolog; AltName: Full=Protein ssu-2 homolog [Homo sapiens],Q9Y2M2,Cytoplasm,,,,,,,
RecName: Full=Serpin-ZX; AltName: Full=ArathZx; AltName: Full=AtSerpin1; AltName: Full=Serpin-1 [Arabidopsis thaliana],Q9S7T8,Secreted, extracellular space,,,,,,
RecName: Full=ATP-dependent Clp protease proteolytic subunit-related protein 2; chloroplastic; Short=ClpR2; Short=nClpP2; Flags: Precursor [Arabidopsis thaliana],Q9XJ36,Plastid, chloroplast,,,,,,
RecName: Full=UDP-N-acetylglucosamine diphosphorylase 2; AltName: Full=N-acetylglucosamine-1-phosphate uridylyltransferase 2; AltName: Full=UDP-N-acetylgalactosamine diphosphorylase 2; AltName: Full=UTP--glucose-1-phosphate uridylyltransferase 2 [Arabidopsis thaliana],O64765,Cytoplasm,,,,,,,
RecName: Full=Xylose isomerase [Arabidopsis thaliana],Q9FKK7,Subcellular location information not found.,,,,,,,
RecName: Full=Eukaryotic translation initiation factor isoform 4G-1; Short=eIF(iso)4G-1 [Arabidopsis thaliana],Q93ZT6,Subcellular location information not found.,,,,,,,
RecName: Full=Histidine--tRNA ligase; cytoplasmic; AltName: Full=Histidyl-tRNA synthetase; Short=HisRS [Arabidopsis thaliana],F4IYF8,Cytoplasm, cytosol,,,,,,
RecName: Full=MLP-like protein 28 [Arabidopsis thaliana],Q9SSK9,Subcellular location information not found.,,,,,,,
RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8; AltName: Full=eIF3 p110; AltName: Full=p105 [Arabidopsis thaliana],O49160,Cytoplasm,,,,,,,
RecName: Full=NADH dehydrogenase [ubiquinone] iron-sulfur protein 1; mitochondrial; AltName: Full=76 kDa mitochondrial complex I subunit; AltName: Full=Complex I-76kD; Short=CI-76kD; AltName: Full=NADH-ubiquinone oxidoreductase 76 kDa subunit; Flags: Precursor [Solanum tuberosum],Q43644,Mitochondrion inner membrane,,,,,,,
RecName: Full=Far upstream element-binding protein 1; Short=FBP; Short=FUSE-binding protein 1 [Mus musculus],Q91WJ8,Nucleus,,,,,,,
RecName: Full=Uncharacterized protein At5g49945; Flags: Precursor [Arabidopsis thaliana],Q94CC0,Membrane,,,,,,,
RecName: Full=Zinc finger and BTB domain-containing protein 9 [Mus musculus],Q8CDC7,Nucleus,,,,,,,
RecName: Full=Phosphoglucan phosphatase LSF1; chloroplastic; AltName: Full=Phosphoglucan phosphatase like sex Four1; AltName: Full=Protein LIKE SEX4 1; Flags: Precursor [Arabidopsis thaliana],F4J117,Plastid, chloroplast,,,,,,
RecName: Full=Adenosine kinase 2; Short=AK 2; AltName: Full=Adenosine 5'-phosphotransferase 2 [Arabidopsis thaliana],Q9LZG0,Cytoplasm,,,,,,,
RecName: Full=Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex 1; mitochondrial; AltName: Full=2-oxoglutarate dehydrogenase complex component E2-1; Short=OGDC-E2-1; AltName: Full=Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex 1; AltName: Full=E2K-1; Flags: Precursor [Arabidopsis thaliana],Q9FLQ4,Mitochondrion,,,,,,,
RecName: Full=Protein HEAT INTOLERANT 4 [Arabidopsis thaliana],A2RVJ8,Nucleus,,,,,,,
RecName: Full=FT-interacting protein 3; AltName: Full=Multiple C2 domain and transmembrane region protein 3 [Arabidopsis thaliana],Q9M2R0,Endoplasmic reticulum membrane,,,,,,,
